EMGSignal1,EMGSignal2,CyberGloveData,Movement
1.33E-05,1.31E-04,0.21575,flexion
6.86E-06,5.76E-06,0.50917,flexion
6.83E-06,3.55E-05,0.99245,flexion
1.28E-05,1.60E-05,1.1219,flexion
2.74E-05,1.37E-05,1.1219,flexion
1.21E-05,1.97E-05,1.1219,flexion
1.44E-05,7.38E-06,1.08738,extension
1.25E-05,2.41E-05,0.97519,extension
9.48E-06,4.48E-05,0.62136,extension
1.47E-05,3.41E-05,0.14671,extension
6.21E-06,3.68E-06,-0.02589,extension
1.74E-05,8.29E-05,-0.23301,extension
1.90E-05,1.02E-04,-0.31068,extension
1.37E-05,7.91E-06,-0.31068,flexion
2.07E-05,6.90E-06,-0.31068,flexion
6.39E-06,5.31E-05,-0.31068,flexion
1.07E-06,5.13E-05,-0.31068,flexion
8.20E-06,2.70E-05,-0.31068,flexion
4.22E-05,1.30E-05,-0.31068,flexion
4.33E-05,1.27E-05,-0.31068,flexion
7.10E-06,1.54E-05,-0.26753,flexion
4.91E-05,1.03E-04,-0.07767,flexion
1.92E-05,3.56E-05,0.09493,flexion
1.76E-06,1.43E-07,0.36246,flexion
9.78E-06,1.42E-05,0.78533,flexion
2.25E-05,6.69E-06,0.95793,flexion
6.11E-07,1.08E-05,0.95793,flexion
4.06E-06,7.10E-05,0.95793,flexion
6.28E-06,3.14E-05,0.95793,flexion
3.89E-05,3.23E-06,0.92341,extension
5.44E-05,1.37E-06,0.6904,extension
9.05E-06,6.61E-06,0.03452,extension
8.01E-06,4.26E-05,-0.16397,extension
1.10E-05,8.11E-05,-0.27616,extension
8.76E-06,6.77E-06,-0.31068,extension
5.24E-05,7.97E-06,-0.31068,flexion
2.90E-05,1.19E-05,-0.31068,flexion
4.38E-06,2.94E-05,-0.31068,flexion
7.37E-06,9.38E-06,-0.16397,flexion
8.24E-06,2.32E-05,0.01726,flexion
6.62E-05,1.20E-05,0.44876,flexion
2.76E-05,1.10E-05,0.84574,flexion
7.22E-07,5.53E-05,0.29342,extension
1.03E-05,4.20E-05,-0.15534,extension
8.17E-06,1.24E-05,-0.31068,extension
8.82E-07,7.88E-06,-0.31068,flexion
4.35E-06,1.61E-05,-0.0863,flexion
1.89E-07,2.39E-05,0.4315,flexion
1.85E-05,1.73E-06,0.50917,flexion
2.94E-05,2.96E-06,0.37109,extension
5.90E-06,7.80E-07,0.13808,extension
4.71E-06,6.87E-06,-0.12082,extension
1.99E-07,8.57E-06,-0.26753,extension
4.80E-06,1.02E-05,-0.26753,flexion
1.28E-05,4.37E-05,-0.23301,flexion
8.32E-07,4.08E-07,-0.01726,flexion
9.86E-06,5.24E-05,0.45739,flexion
1.28E-06,3.29E-06,0.50054,flexion
1.73E-05,3.40E-06,0.39698,extension
9.11E-06,1.15E-05,0.0863,extension
3.69E-05,1.94E-05,-0.27616,extension
3.16E-05,3.06E-07,-0.27616,flexion
4.99E-06,9.31E-06,-0.27616,flexion
1.56E-05,5.13E-06,-0.06041,flexion
1.89E-06,8.88E-06,0.39698,flexion
8.75E-06,2.16E-05,0.56095,flexion
1.43E-05,8.89E-05,0.56095,flexion
2.50E-07,9.47E-05,0.3452,extension
9.30E-06,2.53E-05,-0.06041,extension
4.39E-05,9.04E-06,-0.29342,extension
1.63E-05,4.92E-06,-0.29342,flexion
5.18E-05,1.73E-05,-0.2589,flexion
2.02E-06,7.59E-06,-0.03452,flexion
8.48E-08,1.05E-05,0.55232,flexion
7.08E-06,3.92E-05,0.6041,flexion
4.62E-06,2.11E-05,0.18986,extension
3.81E-07,5.64E-05,-0.19849,extension
1.05E-05,5.37E-05,-0.24164,extension
1.14E-05,1.74E-05,0.04315,flexion
6.00E-06,1.73E-05,0.50054,flexion
1.97E-05,1.15E-05,0.46602,extension
7.76E-08,1.66E-05,0.0863,extension
8.37E-06,5.42E-06,-0.23301,extension
1.21E-05,2.33E-06,-0.26753,extension
3.37E-05,7.30E-06,-0.18986,flexion
7.21E-07,8.76E-07,0.01726,flexion
1.15E-06,2.31E-06,0.44013,flexion
3.17E-06,1.47E-05,0.48328,flexion
4.40E-07,4.52E-05,0.1726,extension
1.77E-06,7.01E-06,-0.13808,extension
2.65E-06,3.53E-05,-0.26753,extension
4.87E-06,1.79E-05,-0.26753,flexion
2.59E-06,1.78E-05,-0.11219,flexion
4.61E-05,2.56E-05,0.13808,flexion
1.42E-05,6.12E-06,0.37972,flexion
3.05E-06,1.29E-06,0.3452,extension
3.44E-06,2.50E-05,0.15534,extension
3.74E-06,2.39E-06,-0.14671,extension
6.61E-06,2.86E-05,-0.26753,extension
2.16E-05,2.17E-05,-0.26753,flexion
1.97E-05,5.43E-06,-0.14671,flexion
4.43E-06,3.98E-06,0.44013,flexion
3.43E-06,1.74E-05,0.66451,flexion
4.74E-05,2.13E-05,0.62999,extension
6.28E-06,2.01E-05,0.38835,extension
2.04E-05,7.17E-05,-0.23301,extension
2.65E-05,4.14E-05,-0.23301,flexion
6.91E-06,4.97E-06,0.23301,flexion
2.04E-05,3.62E-06,0.62136,flexion
3.61E-06,4.11E-05,0.5178,extension
2.40E-05,3.24E-06,0.06041,extension
8.83E-06,7.31E-06,-0.25027,extension
4.32E-06,9.29E-05,-0.28479,extension
1.70E-05,4.98E-05,-0.31931,extension
3.03E-06,2.50E-05,-0.02589,flexion
6.98E-07,4.92E-07,0.40561,flexion
2.13E-05,1.39E-05,0.5178,flexion
1.13E-05,1.06E-05,0.31931,extension
6.26E-06,1.25E-05,-0.04315,extension
6.40E-06,4.51E-06,-0.30205,extension
5.36E-06,2.42E-05,-0.30205,flexion
7.08E-06,1.64E-05,-0.22438,flexion
4.87E-06,1.91E-05,0.18123,flexion
5.69E-07,1.97E-05,0.59547,flexion
1.31E-05,1.18E-05,0.44876,extension
4.49E-06,2.80E-06,0.37972,extension
1.97E-05,2.38E-07,0.37972,flexion
5.35E-06,1.18E-06,0.18986,extension
2.77E-06,5.96E-06,0.05178,extension
3.42E-06,4.19E-06,-0.05178,extension
5.74E-06,3.06E-07,-0.18986,extension
6.47E-07,2.03E-05,-0.2589,extension
2.04E-06,8.75E-05,-0.29342,extension
8.78E-07,5.51E-05,-0.29342,flexion
1.40E-05,1.06E-06,-0.29342,flexion
7.87E-06,9.59E-06,-0.21575,flexion
7.83E-06,2.59E-05,-0.01726,flexion
6.12E-06,1.41E-05,0.21575,flexion
1.07E-05,2.89E-05,0.41424,flexion
2.82E-06,1.47E-06,0.76807,flexion
9.23E-06,5.03E-07,0.84574,flexion
3.24E-05,2.37E-06,0.84574,flexion
4.80E-06,7.68E-06,0.7767,extension
1.92E-05,6.75E-06,-0.06041,extension
5.89E-06,2.02E-06,-0.2589,extension
8.14E-06,2.00E-05,-0.29342,extension
6.29E-06,2.75E-05,-0.29342,flexion
7.42E-06,1.13E-05,-0.29342,flexion
1.51E-05,1.12E-04,-0.29342,flexion
3.29E-06,2.24E-06,-0.29342,flexion
6.09E-06,2.16E-06,-0.2589,flexion
2.14E-05,1.13E-04,-0.18986,flexion
1.39E-06,3.65E-06,-0.06904,flexion
2.65E-07,2.94E-06,0.07767,flexion
1.48E-05,1.11E-05,0.40561,flexion
1.85E-06,1.24E-05,0.84574,flexion
2.83E-05,4.35E-06,0.95793,flexion
1.74E-06,7.06E-06,0.91478,extension
1.92E-05,1.32E-05,0.05178,extension
5.80E-06,3.19E-07,-0.18986,extension
1.86E-05,4.81E-06,-0.2589,extension
9.58E-06,4.97E-05,-0.2589,flexion
7.81E-06,6.55E-05,-0.2589,flexion
3.00E-06,1.59E-05,-0.2589,flexion
9.97E-07,1.63E-05,-0.2589,flexion
5.65E-07,3.13E-05,-0.13808,flexion
1.20E-05,1.63E-05,0.01726,flexion
6.01E-07,5.84E-06,0.22438,flexion
1.22E-05,2.51E-07,0.73355,flexion
3.55E-06,8.66E-07,1.00108,flexion
1.66E-05,8.01E-06,0.96656,extension
3.00E-05,3.29E-06,0.93204,extension
1.48E-05,1.40E-06,0.49191,extension
2.63E-06,4.77E-05,0,extension
9.43E-06,4.93E-05,-0.25027,extension
1.04E-05,9.02E-05,-0.28479,extension
1.08E-06,1.46E-05,-0.28479,flexion
1.01E-05,2.70E-05,-0.28479,flexion
1.86E-06,2.06E-05,-0.28479,flexion
1.64E-05,8.31E-07,-0.25027,flexion
1.78E-06,5.45E-06,-0.14671,flexion
8.58E-06,4.33E-06,-0.00863,flexion
2.50E-05,2.56E-06,0.13808,flexion
1.79E-05,5.34E-07,0.32794,flexion
9.81E-06,9.36E-06,0.64725,flexion
2.43E-06,4.20E-06,0.68177,flexion
1.81E-06,4.49E-06,0.64725,extension
4.45E-06,4.79E-05,0.31068,extension
1.39E-05,3.64E-05,0.00863,extension
9.19E-06,2.85E-05,-0.13808,extension
4.31E-06,3.35E-05,-0.29342,extension
2.41E-06,1.59E-05,-0.32794,extension
3.30E-06,3.03E-06,-0.32794,flexion
3.61E-07,2.34E-06,-0.20712,flexion
1.15E-06,1.40E-05,-0.06904,flexion
5.06E-06,7.81E-06,0,flexion
4.54E-06,3.89E-06,0.13808,flexion
5.21E-06,2.83E-06,0.38835,flexion
1.16E-05,6.80E-06,0.01726,extension
1.11E-05,1.36E-05,-0.15534,extension
8.04E-06,5.28E-06,0.29342,flexion
1.28E-06,3.33E-06,0.50917,flexion
1.87E-06,6.81E-06,0.10356,extension
2.44E-06,1.51E-05,-0.20712,extension
1.04E-05,2.64E-06,0.37109,flexion
3.23E-06,2.45E-05,0.58684,flexion
4.15E-06,3.23E-06,-0.01726,extension
3.63E-06,1.47E-06,-0.19849,extension
1.12E-07,9.46E-06,-0.04315,flexion
2.38E-07,1.79E-05,0.37972,flexion
1.15E-06,6.75E-06,0.38835,flexion
7.07E-06,2.84E-06,0,extension
2.16E-06,1.02E-05,-0.21575,extension
4.60E-06,1.59E-05,-0.16397,flexion
3.17E-06,5.82E-05,0.24164,flexion
4.89E-06,0.010601384,0.45739,flexion
2.52E-06,0.001319529,0.45739,flexion
1.45E-06,4.37E-06,0.3452,extension
1.21E-05,2.05E-06,0.09493,flexion
3.45E-06,1.27E-05,0.3452,flexion
6.51E-06,4.22E-05,1.01834,flexion
1.04E-04,7.63E-06,0.35383,extension
2.20E-04,1.44E-05,-0.44013,extension
7.52E-06,3.32E-06,-0.29342,flexion
9.91E-06,1.05E-04,0.14671,flexion
1.64E-05,4.74E-06,0.84574,flexion
6.75E-05,5.61E-06,1.0356,flexion
9.07E-06,4.47E-05,0.04315,extension
5.24E-06,8.01E-05,-0.36246,extension
2.28E-05,2.23E-07,-0.2589,flexion
3.77E-06,5.05E-06,0.14671,flexion
4.29E-06,5.38E-05,1.06149,flexion
9.90E-06,2.61E-06,0.05178,extension
4.22E-05,7.07E-06,-0.39698,extension
1.78E-06,5.64E-05,-0.07767,flexion
8.35E-06,2.81E-05,0.59547,flexion
8.31E-05,1.25E-05,1.08738,flexion
2.16E-06,4.89E-06,0.06904,extension
5.70E-07,3.70E-05,-0.3452,extension
2.50E-06,8.84E-07,-0.18986,flexion
2.49E-05,3.06E-06,0.27616,flexion
5.93E-06,5.20E-06,0.99245,flexion
1.16E-06,4.26E-05,0.1726,extension
3.55E-05,8.20E-06,-0.3452,extension
8.86E-06,1.44E-06,-0.24164,flexion
1.04E-05,1.26E-05,0.24164,flexion
1.52E-06,5.38E-06,0.56095,flexion
6.07E-06,4.27E-06,0,extension
3.66E-06,3.24E-05,-0.31068,extension
1.61E-08,3.90E-06,-0.14671,flexion
9.72E-06,2.71E-06,0.35383,flexion
5.34E-06,8.33E-06,0.76807,flexion
6.01E-06,7.21E-05,0.15534,extension
1.59E-05,1.17E-06,-0.31068,extension
3.74E-06,1.29E-05,-0.16397,flexion
2.65E-06,4.23E-05,0.36246,flexion
1.17E-05,1.32E-05,0.62136,flexion
2.59E-06,4.09E-06,-0.03452,extension
6.53E-06,3.53E-05,-0.27616,extension
8.97E-05,3.88E-06,0.06904,flexion
3.24E-06,7.97E-05,0.61273,flexion
4.66E-05,7.46E-06,0.18986,extension
1.62E-05,5.68E-05,-0.13808,extension
2.20E-04,4.64E-06,-0.13808,flexion
8.46E-06,3.03E-04,0.41424,flexion
4.67E-05,9.64E-06,0.79396,flexion
4.46E-06,2.55E-05,0.19849,extension
1.72E-04,6.91E-06,-0.18123,extension
2.28E-06,9.91E-05,-0.28479,extension
3.67E-05,1.58E-05,0.12945,flexion
3.05E-06,4.50E-05,0.6041,flexion
7.68E-05,8.77E-06,0.50917,extension
8.28E-06,1.71E-04,-0.04315,extension
2.76E-04,5.17E-06,-0.3452,extension
3.25E-06,2.35E-06,-0.07767,flexion
7.55E-05,4.13E-06,0.59547,flexion
1.09E-06,8.00E-06,-0.15534,extension
3.49E-05,3.40E-06,-0.26753,extension
1.69E-05,3.23E-06,0.58684,flexion
2.50E-06,2.60E-05,-0.12945,extension
5.18E-05,6.41E-06,-0.26753,extension
4.48E-06,3.92E-05,0.47465,flexion
4.94E-06,1.90E-05,0.04315,extension
1.54E-05,6.39E-07,-0.37972,extension
1.22E-05,3.18E-06,0.48328,flexion
1.01E-05,1.05E-05,-0.12945,extension
7.76E-06,1.35E-05,-0.28479,extension
3.74E-06,1.14E-05,0.44013,flexion
3.74E-06,1.77E-05,-0.38835,extension
2.51E-07,9.84E-06,-0.21575,flexion
6.84E-07,3.06E-05,0.56958,flexion
2.01E-05,4.22E-06,-0.37109,extension
2.34E-05,2.89E-06,-0.20712,flexion
3.32E-05,3.23E-06,0.31931,flexion
1.11E-05,5.19E-06,-0.4315,extension
4.30E-06,8.58E-06,0.01726,flexion
5.98E-07,4.77E-05,0.2589,flexion
2.45E-06,7.29E-06,-0.44876,extension
1.35E-05,9.31E-07,0.39698,flexion
3.63E-06,2.86E-06,0.10356,extension
6.64E-07,1.04E-06,-0.47465,extension
7.81E-06,8.96E-07,0.38835,flexion
3.90E-06,3.94E-06,0.15534,extension
3.87E-06,2.86E-06,-0.44876,extension
9.88E-06,2.10E-05,0.18986,flexion
2.82E-06,2.49E-06,0.73355,flexion
5.69E-06,5.69E-07,-0.25027,extension
1.41E-05,7.03E-06,-0.25027,flexion
1.05E-05,4.42E-06,0.27616,flexion
1.99E-05,1.03E-05,0.50917,flexion
5.77E-06,4.75E-07,0.22438,extension
8.08E-06,5.99E-06,-0.16397,extension
1.86E-05,1.81E-06,-0.32794,extension
1.02E-07,7.09E-05,-0.29342,flexion
6.35E-05,8.60E-06,-0.14671,flexion
8.26E-06,9.83E-05,0.03452,flexion
2.12E-06,6.16E-06,0.1726,flexion
6.68E-06,1.23E-04,0.39698,flexion
3.81E-05,7.58E-06,0.64725,flexion
6.99E-06,2.66E-05,0.75944,flexion
8.35E-05,4.81E-06,0.48328,extension
5.46E-06,1.91E-05,0.14671,extension
1.29E-04,7.17E-06,-0.02589,extension
3.61E-06,5.02E-06,-0.18123,extension
3.24E-06,8.69E-05,-0.26753,extension
6.80E-06,1.09E-05,-0.30205,extension
2.50E-06,1.05E-04,-0.30205,flexion
1.66E-04,2.19E-05,-0.2589,flexion
4.96E-05,4.51E-06,-0.2589,flexion
8.68E-06,4.31E-05,-0.22438,flexion
7.07E-05,2.66E-06,-0.12082,flexion
7.98E-06,3.51E-06,-0.07767,flexion
5.39E-06,4.42E-05,-0.04315,flexion
3.66E-05,3.77E-06,-0.04315,flexion
1.40E-06,3.70E-05,-0.04315,flexion
5.97E-06,8.54E-05,-0.04315,flexion
4.50E-05,1.96E-06,-0.04315,flexion
5.56E-06,8.91E-06,-0.04315,flexion
1.26E-05,7.12E-05,-0.12082,extension
5.38E-06,7.37E-06,-0.36246,extension
1.44E-06,1.41E-06,0.27616,flexion
6.55E-06,3.52E-05,0.15534,extension
9.45E-06,3.28E-07,-0.29342,extension
3.97E-06,2.21E-05,-0.29342,flexion
8.75E-06,8.66E-05,0.2589,flexion
1.60E-05,3.05E-06,0.04315,extension
3.97E-07,1.54E-05,-0.39698,extension
9.42E-06,1.41E-04,-0.46602,extension
3.06E-05,3.00E-06,1.22546,flexion
2.58E-06,4.46E-06,0.28479,extension
2.41E-06,1.08E-05,-0.3452,extension
2.66E-06,1.58E-05,0.89752,flexion
1.15E-05,3.80E-06,-0.40561,extension
1.44E-05,9.16E-06,-0.12945,flexion
6.06E-06,1.31E-06,0.84574,flexion
9.70E-06,1.50E-05,0.10356,extension
2.79E-06,6.25E-07,-0.35383,extension
3.65E-06,1.41E-06,-0.22438,flexion
6.36E-06,5.60E-05,0.44876,flexion
3.62E-06,3.46E-05,0.79396,flexion
2.75E-05,1.22E-05,-0.12082,extension
5.31E-05,2.55E-06,-0.02589,flexion
7.74E-05,8.42E-06,-0.38835,extension
3.84E-05,5.27E-06,0.44013,flexion
1.11E-05,8.95E-06,0.83711,flexion
7.09E-06,4.58E-07,-0.0863,extension
1.69E-06,7.19E-06,-0.39698,extension
2.07E-06,1.54E-05,0.13808,flexion
5.81E-06,1.58E-05,1.22546,flexion
3.22E-07,3.52E-06,0.18986,extension
1.66E-06,1.60E-06,-0.32794,extension
1.71E-06,6.68E-06,-0.14671,flexion
8.66E-06,1.67E-06,0.29342,flexion
1.26E-06,3.15E-05,0.78533,flexion
7.87E-06,7.00E-06,0.56958,extension
7.99E-06,8.94E-06,0.25027,extension
5.18E-07,3.46E-07,-0.06904,extension
3.39E-06,8.57E-06,-0.20712,extension
1.10E-05,2.87E-06,-0.20712,flexion
3.10E-06,6.44E-06,0.02589,flexion
3.66E-06,8.65E-06,0.1726,flexion
1.44E-06,1.16E-05,0.40561,flexion
3.29E-06,1.81E-05,0.68177,flexion
5.09E-06,6.43E-06,1.13916,flexion
1.70E-06,4.40E-06,1.2082,flexion
5.55E-06,9.96E-06,1.2082,flexion
1.32E-05,6.44E-07,0.61273,extension
1.77E-05,2.98E-06,0.18123,extension
2.58E-06,2.54E-06,-0.10356,extension
6.33E-06,6.23E-06,-0.30205,extension
5.77E-06,1.94E-05,-0.44876,extension
2.61E-06,5.55E-06,-0.48328,extension
4.72E-06,2.81E-05,-0.44876,flexion
3.71E-06,3.11E-05,-0.20712,flexion
8.21E-06,8.68E-06,-0.05178,flexion
1.51E-06,2.23E-06,0.09493,flexion
5.34E-06,1.74E-06,0.21575,flexion
1.38E-05,1.33E-06,0.31931,flexion
1.69E-06,2.18E-06,0.38835,flexion
2.73E-06,2.30E-06,0.38835,flexion
3.40E-06,2.08E-05,0.12945,extension
1.07E-05,1.84E-06,-0.0863,extension
1.79E-06,3.10E-05,-0.12082,extension
2.87E-07,3.08E-07,-0.12082,flexion
3.68E-07,1.86E-06,0.02589,flexion
6.40E-06,3.67E-06,0.13808,flexion
2.74E-06,7.93E-05,0.24164,flexion
1.43E-05,3.56E-05,0.37972,flexion
8.42E-06,5.44E-06,0.49191,flexion
1.16E-06,1.29E-05,0.3452,extension
8.22E-07,8.17E-06,-0.1726,extension
5.10E-06,9.35E-08,-0.24164,extension
1.00E-06,1.70E-05,-0.24164,flexion
8.44E-06,2.13E-05,-0.1726,flexion
2.95E-07,2.40E-05,-0.06904,flexion
1.07E-06,2.23E-05,0.11219,flexion
4.84E-06,3.99E-06,0.27616,flexion
3.57E-06,2.60E-06,0.41424,flexion
3.24E-06,4.38E-06,0.58684,flexion
5.53E-06,7.68E-07,0.58684,flexion
1.04E-06,2.98E-06,0.4315,extension
9.22E-06,3.97E-05,0.31068,extension
1.30E-05,1.45E-05,0.16397,extension
8.23E-06,1.41E-06,-0.02589,extension
5.89E-06,1.58E-07,-0.1726,extension
5.98E-06,2.31E-06,-0.20712,extension
6.52E-06,7.35E-07,-0.16397,flexion
5.88E-06,2.11E-06,-0.06041,flexion
8.74E-06,1.02E-06,0.07767,flexion
5.24E-06,3.14E-06,0.18123,flexion
8.26E-06,4.42E-06,0.33657,flexion
1.56E-05,2.80E-06,0.45739,flexion
9.49E-07,7.38E-06,0.69903,flexion
5.85E-06,3.91E-06,1.02697,flexion
9.55E-07,3.89E-05,1.21683,flexion
3.08E-06,1.50E-06,0.99245,extension
7.56E-06,2.67E-06,0.33657,extension
9.78E-07,5.16E-07,0.03452,extension
2.96E-07,1.92E-06,-0.13808,extension
6.50E-06,2.83E-06,-0.24164,extension
2.53E-06,3.20E-06,-0.31068,extension
5.79E-06,6.02E-06,-0.27616,flexion
4.50E-06,2.84E-08,-0.12082,flexion
1.43E-05,4.54E-06,0.00863,flexion
3.39E-06,8.99E-06,0.1726,flexion
4.16E-06,2.10E-05,0.31068,flexion
4.81E-06,1.28E-05,0.31068,flexion
2.97E-06,2.69E-05,0.16397,extension
1.19E-06,1.04E-08,0,extension
5.46E-06,6.23E-06,-0.11219,extension
3.87E-06,1.09E-06,-0.18123,extension
1.41E-06,2.63E-05,-0.14671,flexion
7.60E-06,6.47E-06,0.04315,flexion
5.72E-06,5.47E-07,0.2589,flexion
1.99E-06,2.01E-06,0.40561,flexion
3.17E-06,5.72E-06,0.47465,flexion
8.85E-06,4.09E-07,0.31068,extension
6.02E-06,5.39E-06,0.09493,extension
5.14E-06,6.57E-06,-0.11219,extension
5.36E-06,8.44E-07,-0.25027,extension
6.17E-06,8.99E-07,-0.18123,flexion
1.67E-06,2.96E-06,0.05178,flexion
1.12E-05,4.89E-06,0.28479,flexion
1.48E-06,1.05E-05,0.52643,flexion
3.51E-06,4.24E-06,0.6041,flexion
7.62E-06,6.41E-06,0.38835,extension
4.77E-06,2.98E-05,0.15534,extension
1.17E-05,1.33E-06,-0.10356,extension
1.37E-05,1.28E-06,-0.22438,extension
2.67E-06,2.95E-06,-0.18986,flexion
4.68E-06,1.74E-05,-0.0863,flexion
5.52E-06,1.22E-05,0.0863,flexion
2.93E-06,1.04E-05,0.25027,flexion
2.53E-06,3.40E-06,0.46602,flexion
5.88E-06,1.05E-05,0.56958,flexion
8.99E-06,4.20E-06,0.53506,extension
2.26E-06,1.00E-05,0.42287,extension
3.40E-06,5.54E-06,0.25027,extension
2.01E-06,2.66E-05,0,extension
6.91E-06,2.22E-06,-0.14671,extension
8.80E-06,1.27E-06,-0.18123,extension
2.42E-06,5.85E-06,-0.13808,flexion
5.59E-07,3.56E-06,0.00863,flexion
5.17E-06,1.51E-05,0.18986,flexion
4.95E-06,1.01E-05,0.22438,flexion
2.66E-06,1.59E-06,0.18986,extension
2.20E-07,1.66E-06,0.09493,extension
3.95E-06,2.50E-06,-0.18986,extension
9.85E-06,1.15E-05,-0.23301,extension
9.10E-06,8.91E-06,-0.02589,flexion
1.77E-06,1.89E-05,0.25027,flexion
9.05E-06,2.33E-06,0.39698,flexion
1.53E-05,6.01E-07,0.26753,extension
1.34E-07,5.84E-06,-0.01726,extension
6.17E-07,2.81E-06,-0.18986,extension
8.50E-06,7.51E-07,-0.22438,extension
1.14E-06,1.72E-05,-0.12082,flexion
5.37E-06,6.08E-06,0.05178,flexion
4.41E-06,4.29E-06,0.1726,flexion
2.14E-06,9.66E-07,0.27616,flexion
2.36E-06,1.32E-05,0.24164,extension
1.54E-06,8.66E-06,0.0863,extension
1.26E-06,1.77E-05,-0.0863,extension
5.08E-06,9.73E-06,-0.20712,extension
3.68E-06,1.23E-05,-0.1726,flexion
1.27E-07,4.66E-06,-0.06904,flexion
5.57E-06,1.55E-06,0.10356,flexion
5.61E-07,1.05E-05,0.28479,flexion
9.47E-06,4.78E-06,0.4315,flexion
3.03E-06,5.02E-05,0.47465,flexion
1.00E-05,4.99E-06,0.07767,extension
5.22E-07,7.05E-06,-0.12082,extension
3.72E-06,5.61E-07,-0.18986,extension
3.71E-06,2.46E-06,-0.15534,flexion
2.62E-06,1.01E-06,-0.01726,flexion
4.51E-06,6.53E-06,0.0863,flexion
5.35E-06,3.14E-05,0.0863,flexion
4.74E-06,2.38E-05,0.0863,flexion
1.28E-06,4.48E-06,0.05178,extension
3.88E-06,1.66E-06,-0.16397,extension
1.14E-05,3.92E-06,-0.31068,extension
1.36E-06,1.89E-05,-0.24164,flexion
1.32E-06,3.67E-05,-0.0863,flexion
2.36E-06,4.09E-05,0.0863,flexion
9.68E-06,1.87E-07,0.36246,flexion
7.87E-06,1.06E-05,0.4315,flexion
4.70E-06,1.17E-06,0.16397,extension
1.39E-06,1.03E-05,-0.01726,extension
1.14E-05,3.47E-05,-0.22438,extension
4.49E-07,2.23E-06,-0.22438,flexion
6.13E-06,5.61E-07,-0.12082,flexion
1.19E-06,1.04E-06,0.01726,flexion
3.03E-06,4.06E-07,0.14671,flexion
6.69E-06,2.66E-08,0.30205,flexion
3.79E-06,2.51E-05,0.45739,flexion
5.14E-06,5.30E-07,0.53506,flexion
7.71E-06,5.29E-06,0.49191,extension
6.83E-07,3.62E-07,0.23301,extension
9.05E-06,5.68E-06,-0.06904,extension
5.76E-06,1.20E-06,-0.1726,extension
2.38E-06,1.49E-06,-0.20712,extension
1.02E-05,4.91E-05,-0.01726,flexion
5.22E-06,5.61E-05,0.18123,flexion
3.51E-06,3.29E-06,0.39698,flexion
1.38E-05,3.90E-06,0.55232,flexion
7.71E-06,7.94E-07,0.47465,extension
5.46E-06,4.40E-05,0.29342,extension
4.19E-06,1.17E-04,0.05178,extension
6.18E-06,4.51E-06,-0.12945,extension
1.38E-05,1.32E-06,-0.23301,extension
1.07E-06,4.16E-05,-0.23301,flexion
2.39E-06,1.31E-05,0,flexion
6.69E-05,6.12E-06,0.13808,flexion
5.07E-06,7.72E-05,0.29342,flexion
4.86E-05,4.18E-06,0.52643,flexion
2.22E-05,9.39E-06,0.31068,extension
5.41E-06,2.31E-05,-0.02589,extension
8.58E-06,2.01E-06,-0.20712,extension
1.59E-06,2.83E-06,-0.13808,flexion
6.33E-06,5.64E-06,0.06904,flexion
2.79E-05,2.77E-06,0.25027,flexion
4.32E-06,2.70E-06,0.4315,flexion
7.35E-06,4.85E-05,0.4315,flexion
2.72E-05,7.80E-06,0.18986,extension
1.05E-06,1.84E-07,-0.04315,extension
9.97E-06,2.58E-05,-0.14671,extension
2.58E-05,4.39E-06,-0.18123,extension
1.18E-05,4.51E-06,-0.04315,flexion
3.53E-06,3.53E-05,0.11219,flexion
1.16E-05,1.90E-06,0.28479,flexion
9.29E-06,1.31E-06,0.47465,flexion
4.42E-06,1.53E-06,0.24164,extension
4.53E-06,1.97E-05,0,extension
7.47E-06,2.58E-05,-0.13808,extension
1.01E-07,1.88E-06,-0.13808,flexion
4.60E-06,4.21E-06,-0.06904,flexion
7.12E-06,1.94E-05,0.13808,flexion
3.11E-06,3.42E-06,0.37109,flexion
5.08E-06,1.72E-06,0.47465,flexion
2.24E-06,4.74E-06,0.36246,flexion
5.18E-06,8.43E-06,0.53506,flexion
2.10E-06,9.27E-08,0.53506,flexion
8.87E-06,2.67E-06,0.26753,extension
1.73E-06,5.00E-05,0.11219,extension
3.01E-05,9.29E-05,0.02589,extension
1.27E-05,5.74E-05,-0.29342,extension
7.34E-05,9.28E-06,-0.36246,extension
1.68E-05,1.03E-05,-0.37109,extension
1.19E-05,7.66E-06,-0.15534,flexion
1.32E-05,3.08E-05,0.06041,flexion
4.65E-07,1.39E-05,0.47465,flexion
1.85E-05,8.69E-05,0.47465,flexion
4.91E-06,2.99E-05,0.47465,flexion
2.18E-05,2.12E-05,0.30205,extension
3.20E-05,6.90E-06,0.05178,extension
8.14E-05,7.26E-06,-0.06041,extension
3.52E-05,1.02E-05,-0.33657,extension
1.59E-05,3.08E-05,-0.37972,extension
2.32E-05,6.50E-05,-0.01726,flexion
1.10E-05,5.99E-06,0.31931,flexion
1.06E-05,5.80E-05,0.68177,flexion
2.46E-05,3.11E-06,0.68177,flexion
6.69E-05,5.80E-07,0.62999,extension
1.45E-04,8.18E-06,0.02589,extension
2.00E-04,1.81E-06,-0.28479,extension
3.20E-06,4.09E-05,-0.39698,extension
1.05E-05,3.64E-05,-0.46602,extension
